,No.,Time,Source,Destination,Protocol,Length,Info,Info_01,Commands,Trans,R_W,D_M_I_H,I_C_R,basic_time_diff,Response_time_diff
7297,7298,76.613774,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29681; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9681.0,Read,Discrete,Inputs,0.0011450000000081673,
7298,7299,76.614436,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29682; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9682.0,Write,Multiple,Coils,0.0006619999999912807,0.00128099999999165
7299,7300,76.615055,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29682; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9682.0,Write,Multiple,Coils,0.0006190000000003693,
7300,7301,76.615531,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29683; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9683.0,Read,Input,Registers,0.0004760000000061382,0.0010850000000033333
7301,7302,76.61614,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29683; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9683.0,Read,Input,Registers,0.0006089999999971951,
7302,7303,76.616747,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29684; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9684.0,Read,Holding,Registers,0.0006070000000022446,0.001041999999998211
7303,7304,76.617182,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29684; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9684.0,Read,Holding,Registers,0.0004349999999959664,
7304,7305,76.61755,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29685; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9685.0,Write,Multiple,Registers,0.0003679999999945949,0.0007159999999970523
7305,7306,76.617898,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29685; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9685.0,Write,Multiple,Registers,0.00034800000000245745,
7306,7307,76.717536,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29686; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9686.0,Read,Discrete,Inputs,0.09963799999999878,0.1002239999999972
7307,7308,76.718122,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29686; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9686.0,Read,Discrete,Inputs,0.0005859999999984211,
7308,7309,76.718397,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29687; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9687.0,Write,Multiple,Coils,0.0002750000000020236,0.0006650000000121281
7309,7310,76.718787,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29687; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9687.0,Write,Multiple,Coils,0.0003900000000101045,
7310,7311,76.718968,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29688; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9688.0,Read,Input,Registers,0.00018099999999776628,0.000538999999989187
7311,7312,76.719326,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29688; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9688.0,Read,Input,Registers,0.00035799999999142074,
7312,7313,76.71956,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29689; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9689.0,Read,Holding,Registers,0.0002340000000060627,0.0006020000000006576
7313,7314,76.719928,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29689; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9689.0,Read,Holding,Registers,0.0003679999999945949,
7314,7315,76.720156,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29690; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9690.0,Write,Multiple,Registers,0.00022800000000700038,0.0006570000000039045
7315,7316,76.720585,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29690; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9690.0,Write,Multiple,Registers,0.0004289999999969041,
7316,7317,76.820515,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29691; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9691.0,Read,Discrete,Inputs,0.09993000000000052,0.10041099999999403
7317,7318,76.820996,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29691; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9691.0,Read,Discrete,Inputs,0.0004809999999935144,
7318,7319,76.821141,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29692; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9692.0,Write,Multiple,Coils,0.00014500000000339242,0.0004390000000000782
7319,7320,76.821435,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29692; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9692.0,Write,Multiple,Coils,0.0002939999999966858,
7320,7321,76.821524,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29693; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9693.0,Read,Input,Registers,8.900000000267028e-05,0.0003730000000103928
7321,7322,76.821808,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29693; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9693.0,Read,Input,Registers,0.0002840000000077225,
7322,7323,76.82192,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29694; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9694.0,Read,Holding,Registers,0.00011200000000144428,0.00039599999999495594
7323,7324,76.822204,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29694; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9694.0,Read,Holding,Registers,0.00028399999999351166,
7324,7325,76.822318,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29695; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9695.0,Write,Multiple,Registers,0.00011399999999639476,0.0004080000000072914
7325,7326,76.822612,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29695; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9695.0,Write,Multiple,Registers,0.00029400000001089666,
7326,7327,76.922634,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29696; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9696.0,Read,Discrete,Inputs,0.10002199999999561,0.10060199999999497
7327,7328,76.923214,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29696; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9696.0,Read,Discrete,Inputs,0.0005799999999993588,
7328,7329,76.923729,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29697; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9697.0,Write,Multiple,Coils,0.0005149999999929378,0.0012260000000026139
7329,7330,76.92444,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29697; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9697.0,Write,Multiple,Coils,0.0007110000000096761,
7330,7331,76.924668,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29698; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9698.0,Read,Input,Registers,0.00022799999999278953,0.0008029999999905613
7331,7332,76.925243,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29698; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9698.0,Read,Input,Registers,0.0005749999999977717,
7332,7333,76.925718,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29699; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9699.0,Read,Holding,Registers,0.00047500000000866294,0.018484000000000833
7333,7334,76.943727,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29699; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9699.0,Read,Holding,Registers,0.01800899999999217,
7334,7335,76.944344,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29700; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9700.0,Write,Multiple,Registers,0.0006170000000054188,0.0013300000000100454
7335,7336,76.945057,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29700; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9700.0,Write,Multiple,Registers,0.0007130000000046266,
7336,7337,77.044757,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29701; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9701.0,Read,Discrete,Inputs,0.09969999999999857,0.10037499999999966
7337,7338,77.045432,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29701; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9701.0,Read,Discrete,Inputs,0.0006750000000010914,
7338,7339,77.046033,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29702; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9702.0,Write,Multiple,Coils,0.0006009999999889715,0.0025839999999988095
7339,7340,77.048016,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29702; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9702.0,Write,Multiple,Coils,0.001983000000009838,
7340,7341,77.048297,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29703; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9703.0,Read,Input,Registers,0.00028100000000108594,0.0010070000000013124
7342,7343,77.049023,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29703; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9703.0,Read,Input,Registers,0.0007260000000002265,
7343,7344,77.049265,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29704; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9704.0,Read,Holding,Registers,0.0002420000000000755,0.001460999999991941
7344,7345,77.050484,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29704; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9704.0,Read,Holding,Registers,0.0012189999999918655,
7345,7346,77.050714,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29705; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9705.0,Write,Multiple,Registers,0.00023000000000195087,0.0008090000000038344
7346,7347,77.051293,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29705; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9705.0,Write,Multiple,Registers,0.0005790000000018836,
7347,7348,77.150748,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29706; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9706.0,Read,Discrete,Inputs,0.09945499999999186,0.1000930000000011
7348,7349,77.151386,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29706; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9706.0,Read,Discrete,Inputs,0.0006380000000092423,
7349,7350,77.152056,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29707; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9707.0,Write,Multiple,Coils,0.0006699999999995043,0.0010389999999915744
7350,7351,77.152425,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29707; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9707.0,Write,Multiple,Coils,0.0003689999999920701,
7351,7352,77.152897,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29708; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9708.0,Read,Input,Registers,0.00047200000000202635,0.0008330000000000837
7352,7353,77.153258,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29708; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9708.0,Read,Input,Registers,0.0003609999999980573,
7353,7354,77.153804,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29709; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9709.0,Read,Holding,Registers,0.0005459999999999354,0.0008780000000001564
7354,7355,77.154136,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29709; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9709.0,Read,Holding,Registers,0.000332000000000221,
7355,7356,77.154509,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29710; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9710.0,Write,Multiple,Registers,0.0003730000000103928,0.0006930000000124892
7356,7357,77.154829,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29710; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9710.0,Write,Multiple,Registers,0.0003200000000020964,
7357,7358,77.25457,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29711; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9711.0,Read,Discrete,Inputs,0.09974099999999453,0.10032799999999042
7358,7359,77.255157,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29711; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9711.0,Read,Discrete,Inputs,0.0005869999999958964,
7359,7360,77.255429,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29712; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9712.0,Write,Multiple,Coils,0.0002720000000095979,0.0007310000000018135
7360,7361,77.255888,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29712; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9712.0,Write,Multiple,Coils,0.00045899999999221563,
7361,7362,77.256068,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29713; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9713.0,Read,Input,Registers,0.00018000000000029104,0.0005290000000002237
7362,7363,77.256417,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29713; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9713.0,Read,Input,Registers,0.0003489999999999327,
7363,7364,77.256651,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29714; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9714.0,Read,Holding,Registers,0.0002340000000060627,0.0005819999999943093
7364,7365,77.256999,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29714; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9714.0,Read,Holding,Registers,0.0003479999999882466,
7365,7366,77.257227,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29715; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9715.0,Write,Multiple,Registers,0.00022800000000700038,0.0013260000000059335
7366,7367,77.258325,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29715; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9715.0,Write,Multiple,Registers,0.0010979999999989332,
7367,7368,77.357654,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29716; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9716.0,Read,Discrete,Inputs,0.09932899999999734,0.10002599999999973
7368,7369,77.358351,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29716; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9716.0,Read,Discrete,Inputs,0.0006970000000023902,
7369,7370,77.359008,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29717; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9717.0,Write,Multiple,Coils,0.0006570000000039045,0.0010809999999992215
7370,7371,77.359432,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29717; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9717.0,Write,Multiple,Coils,0.000423999999995317,
7371,7372,77.359778,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29718; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9718.0,Read,Input,Registers,0.00034600000000750697,0.0008820000000042683
7372,7373,77.360314,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29718; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9718.0,Read,Input,Registers,0.0005359999999967613,
7373,7374,77.36089,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29719; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9719.0,Read,Holding,Registers,0.000575999999995247,0.0009149999999920055
7374,7375,77.361229,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29719; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9719.0,Read,Holding,Registers,0.00033899999999675856,
7375,7376,77.361637,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29720; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9720.0,Write,Multiple,Registers,0.0004080000000072914,0.0007360000000034006
7376,7377,77.361965,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29720; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9720.0,Write,Multiple,Registers,0.0003279999999961092,
7377,7378,77.461605,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29721; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9721.0,Read,Discrete,Inputs,0.09964000000000794,0.10024400000000355
7378,7379,77.462209,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29721; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9721.0,Read,Discrete,Inputs,0.000603999999995608,
7379,7380,77.462722,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29722; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9722.0,Write,Multiple,Coils,0.0005129999999979873,0.0009259999999926549
7380,7381,77.463135,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29722; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9722.0,Write,Multiple,Coils,0.00041299999999466763,
7381,7382,77.463481,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29723; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9723.0,Read,Input,Registers,0.00034600000000750697,0.0006750000000010914
7382,7383,77.46381,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29723; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9723.0,Read,Input,Registers,0.0003289999999935844,
7383,7384,77.464151,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29724; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9724.0,Read,Holding,Registers,0.0003410000000059199,0.0006630000000029668
7384,7385,77.464473,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29724; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9724.0,Read,Holding,Registers,0.00032199999999704687,
7385,7386,77.464808,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29725; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9725.0,Write,Multiple,Registers,0.0003350000000068576,0.0006529999999997926
7386,7387,77.465126,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29725; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9725.0,Write,Multiple,Registers,0.00031799999999293505,
7387,7388,77.564671,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29726; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9726.0,Read,Discrete,Inputs,0.09954500000000621,0.1002019999999959
7388,7389,77.565328,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29726; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9726.0,Read,Discrete,Inputs,0.0006569999999896936,
7389,7390,77.565895,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29727; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9727.0,Write,Multiple,Coils,0.0005670000000037589,0.001218000000008601
7390,7391,77.566546,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29727; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9727.0,Write,Multiple,Coils,0.0006510000000048421,
7391,7392,77.567017,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29728; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9728.0,Read,Input,Registers,0.0004710000000045511,0.0009639999999961901
7392,7393,77.56751,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29728; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9728.0,Read,Input,Registers,0.000492999999991639,
7393,7394,77.568114,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29729; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9729.0,Read,Holding,Registers,0.000603999999995608,0.00103800000000831
7394,7395,77.568548,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29729; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9729.0,Read,Holding,Registers,0.000434000000012702,
7395,7396,77.568899,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29730; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9730.0,Write,Multiple,Registers,0.0003509999999948832,0.0007839999999958991
7396,7397,77.569332,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29730; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9730.0,Write,Multiple,Registers,0.0004330000000010159,
7397,7398,77.669696,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29731; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9731.0,Read,Discrete,Inputs,0.10036399999999901,0.10093599999999014
7398,7399,77.670268,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29731; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9731.0,Read,Discrete,Inputs,0.0005719999999911352,
7399,7400,77.670618,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29732; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9732.0,Write,Multiple,Coils,0.0003500000000116188,0.0008700000000061436
7400,7401,77.671138,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29732; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9732.0,Write,Multiple,Coils,0.0005199999999945248,
7401,7402,77.671391,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29733; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9733.0,Read,Input,Registers,0.00025300000000072487,0.0006740000000036162
7402,7403,77.671812,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29733; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9733.0,Read,Input,Registers,0.0004210000000028913,
7403,7404,77.67216,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29734; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9734.0,Read,Holding,Registers,0.00034800000000245745,0.0009069999999979927
7404,7405,77.672719,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29734; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9734.0,Read,Holding,Registers,0.0005589999999955353,
7405,7406,77.673045,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29735; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9735.0,Write,Multiple,Registers,0.0003260000000011587,0.0008140000000054215
7406,7407,77.673533,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29735; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,9735.0,Write,Multiple,Registers,0.0004880000000042628,
7407,7408,77.773662,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29736; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,9736.0,Read,Discrete,Inputs,0.10012899999999547,0.10064199999999346
7408,7409,77.774175,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 29736; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,9736.0,Read,Discrete,Inputs,0.0005129999999979873,
7409,7410,77.774621,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 29737; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,9737.0,Write,Multiple,Coils,0.00044599999999661577,0.000755999999995538
7410,7411,77.774931,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 29737; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,9737.0,Write,Multiple,Coils,0.00030999999999892225,
7411,7412,77.775224,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29738; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,9738.0,Read,Input,Registers,0.00029299999999921056,0.0005930000000091695
7412,7413,77.775524,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29738; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,9738.0,Read,Input,Registers,0.00030000000000995897,
7413,7414,77.775955,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 29739; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,9739.0,Read,Holding,Registers,0.00043099999999185457,0.022022999999990134
7414,7415,77.797547,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 29739; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,9739.0,Read,Holding,Registers,0.02159199999999828,
7415,7416,77.798175,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 29740; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,9740.0,Write,Multiple,Registers,0.0006280000000060681,0.0010450000000048476
